episode, step, reward, done, health, vx, vy, vz, px, py, pz
2143, 1464028, -0.0011999999405816197, False, 73.7994, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464029, -0.0011999999405816197, False, 73.6794, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464030, -0.0011999999405816197, False, 73.559395, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464031, -0.0011999999405816197, False, 73.43939, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464032, -0.0011999999405816197, False, 73.31939, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464033, -0.0011999999405816197, False, 73.19939, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464034, -0.0011999999405816197, False, 73.079384, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464035, -0.0011999999405816197, False, 72.95938, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464036, -0.0011999999405816197, False, 72.83938, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464037, -0.0011999999405816197, False, 72.719376, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464038, -0.0011999999405816197, False, 72.59937, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464039, -0.0011999999405816197, False, 72.47937, -0.16571909, 0.0, -2.4744322, 39.45205, 0.48999998, 39.411926
2143, 1464040, -0.0011999999405816197, False, 72.35937, -0.5343286, 0.0, -4.692528, 39.349022, 0.48999998, 39.19572
2143, 1464041, -0.0011999999405816197, False, 72.239365, -1.062316, 0.0, -6.660779, 39.21146, 0.48999998, 38.85747
2143, 1464042, -0.0011999999405816197, False, 72.11936, -1.7110639, 0.0, -8.389086, 39.058502, 0.48999998, 38.40441
2143, 1464043, -0.0011999999405816197, False, 71.99936, -0.5334029, 0.0, -10.203626, 38.90258, 0.48999998, 37.845394
2143, 1464044, -0.0011999999405816197, False, 71.87936, 0.6612818, 0.0, -11.728689, 38.73107, 0.48999998, 37.192665
2143, 1464045, -0.0011999999405816197, False, 71.75935, 1.8532612, 0.0, -12.994279, 38.528465, 0.48999998, 36.45949
2143, 1464046, -0.0011999999405816197, False, 71.63935, 1.6404557, 0.0, -14.269846, 38.28405, 0.48999998, 35.65841
2143, 1464047, -0.0011999999405816197, False, 71.51935, 1.4548144, 0.0, -15.426006, 37.999817, 0.48999998, 34.796562
2143, 1464048, -0.0011999999405816197, False, 71.399345, 2.9079456, 0.0, -16.256256, 37.67742, 0.48999998, 33.880634
2143, 1464049, -0.0011999999405816197, False, 71.27934, 4.2733803, 0.0, -16.872889, 37.307545, 0.48999998, 32.92252
2143, 1464050, -0.0011999999405816197, False, 71.15934, 5.543052, 0.0, -17.305853, 36.88049, 0.48999998, 31.935493
2143, 1464051, -0.0011999999405816197, False, 71.03934, 3.474001, 0.0, -13.011083, 36.54005, 0.48999998, 31.102194
2143, 1464052, -0.0011999999405816197, False, 70.919334, 1.6648636, 0.0, -14.542085, 36.208508, 0.48999998, 30.314201
2143, 1464053, -0.0011999999405816197, False, 70.79933, 0.7371003, 1.4901161e-08, -1.7624688, 36.211796, 0.48999998, 30.333246
2143, 1464054, -0.0011999999405816197, False, 70.67933, 0.2802706, 0.0, -1.0931028, 36.206882, 0.48999998, 30.25844
2143, 1464055, -0.0011999999405816197, False, 70.559326, 0.16264635, 0.0, -0.537839, 36.210075, 0.48999998, 30.212059
2143, 1464056, -0.0011999999405816197, False, 70.43932, 0.21329625, 0.0, 1.9851116, 36.228603, 0.48999998, 30.280075
2143, 1464057, -0.0011999999405816197, False, 70.31932, 0.5256173, 0.0, 4.247392, 36.25932, 0.48999998, 30.489927
2143, 1464058, -0.0011999999405816197, False, 70.19932, 1.0109715, 0.0, 6.2603054, 36.285072, 0.48999998, 30.829103
2143, 1464059, -0.0011999999405816197, False, 70.079315, 1.6269279, 0.0, 8.032672, 36.29002, 0.48999998, 31.284554
2143, 1464060, -0.0011999999405816197, False, 69.95931, 2.33783, 0.0, 9.576208, 36.259964, 0.48999998, 31.842693
2143, 1464061, -0.0011999999405816197, False, 69.83931, 0.97454536, 0.0, 11.334867, 36.187447, 0.48999998, 32.49113
2143, 1464062, -0.0011999999405816197, False, 69.71931, -1.680851e-05, 0.0, 7.181994, 36.131012, 0.48999998, 33.001076
2143, 1464063, -0.0011999999405816197, False, 69.599304, -0.84198403, 0.0, 8.953494, 36.080936, 0.48999998, 33.50276
2143, 1464064, -0.0011999999405816197, False, 69.4793, -0.73837644, 0.0, 10.603173, 36.034645, 0.48999998, 34.106678
2143, 1464065, -0.0011999999405816197, False, 69.3593, -1.8127949, 0.0, 11.972194, 35.996574, 0.48999998, 34.80328
2143, 1464066, -0.0011999999405816197, False, 69.239296, -2.888824, 0.0, 13.109818, 35.98045, 0.48999998, 35.582928
2143, 1464067, -0.0011999999405816197, False, 69.11929, -3.948131, 0.0, 14.039138, 36.000835, 0.48999998, 36.435116
2143, 1464068, -0.0011999999405816197, False, 68.99929, -3.4558246, 0.0, 8.680915, 36.027077, 0.48999998, 37.0904
2143, 1464069, -0.0011999999405816197, False, 68.87929, -2.7332323, 0.0, 5.2044406, 36.04371, 0.48999998, 37.50573
2143, 1464070, -0.0011999999405816197, False, 68.759285, -1.9907899, 0.0, 2.9842432, 36.05399, 0.48999998, 37.762386
2143, 1464071, -0.0011999999405816197, False, 68.63928, -2.1205273, 0.0, 5.014376, 36.128048, 0.48999998, 38.041313
2143, 1464072, -0.0011999999405816197, False, 68.51928, -1.5961065, 0.0, 2.8885999, 36.2055, 0.48999998, 38.265263
2143, 1464073, -0.0011999999405816197, False, 68.39928, -1.7746215, 0.0, 4.956156, 36.345974, 0.48999998, 38.503006
2143, 1464074, -0.0011999999405816197, False, 68.279274, -1.3795875, 0.0, 2.8664892, 36.47486, 0.48999998, 38.691948
2143, 1464075, -0.0011999999405816197, False, 68.15927, -1.5892458, 0.0, 4.9516115, 36.666283, 0.48999998, 38.8845
2143, 1464076, -0.0011999999405816197, False, 68.03927, -1.266425, 0.0, 2.872139, 36.83462, 0.48999998, 39.034973
2143, 1464077, -0.0011999999405816197, False, 67.919266, -1.4945071, 0.0, 4.964781, 37.063988, 0.48999998, 39.17782
2143, 1464078, -0.0011999999405816197, False, 67.79926, -1.9118562, 0.0, 6.8260174, 37.41917, 0.48999998, 39.33353
2143, 1464079, -0.0011999999405816197, False, 67.67926, -1.6641014, 0.0, 8.680056, 37.890137, 0.48999998, 39.48818
2143, 1464080, -0.0011999999405816197, False, 67.55926, 0.6117472, 1.0430813e-07, 6.001313, 38.273125, 0.48916662, 39.499905
2143, 1464081, -0.0011999999405816197, False, 67.439255, 0.7302892, 0.0, 6.9496813, 38.673466, 0.4890567, 39.499996
2143, 1464082, -0.0011999999405816197, False, 67.31925, 1.6046609, 2.9802322e-08, 7.5501003, 39.123947, 0.4894175, 39.499996
2143, 1464083, -0.0011999999405816197, False, 67.19925, 1.8384696, -1.4901161e-08, 3.5508585, 39.433784, 0.48999536, 39.474705
2143, 1464084, -0.0011999999405816197, False, 67.07925, 0.0, 0.0, 0.0, 39.501053, 0.48999932, 39.468292
2143, 1464085, -0.0011999999405816197, False, 66.95924, 0.0, 0.0, 0.0, 39.500008, 0.4899996, 39.468475
2143, 1464086, -0.0011999999405816197, False, 66.83924, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.468636
2143, 1464087, -0.0011999999405816197, False, 66.71924, -1.3187449e-08, -1.4901161e-08, 8.325574e-08, 39.5, 0.48999986, 39.468807
2143, 1464088, -0.0011999999405816197, False, 66.599236, 0.0, 0.0, 0.0, 39.5, 0.48999992, 39.469
2143, 1464089, -0.0011999999405816197, False, 66.47923, 0.0, 0.0, 0.0, 39.5, 0.48999992, 39.469196
2143, 1464090, -0.0011999999405816197, False, 66.35923, 0.0, 0.0, 0.0, 39.5, 0.48999992, 39.46938
2143, 1464091, -0.0011999999405816197, False, 66.23923, 0.0, 0.0, 0.0, 39.5, 0.48999992, 39.46954
2143, 1464092, -0.0011999999405816197, False, 66.119225, -4.8221594e-08, -1.4901161e-08, 3.5034148e-08, 39.5, 0.48999992, 39.46971
2143, 1464093, -0.0011999999405816197, False, 65.99922, -5.1619516e-08, -2.9802322e-08, 2.9801676e-08, 39.5, 0.48999992, 39.469894
2143, 1464094, -0.0011999999405816197, False, 65.87922, 0.0, 0.0, 0.0, 39.5, 0.48999992, 39.470055
2143, 1464095, -0.0011999999405816197, False, 65.75922, 0.0, 0.0, 0.0, 39.5, 0.48999992, 39.470215
2143, 1464096, -0.0011999999405816197, False, 65.63921, 0.0, 0.0, 0.0, 39.5, 0.48999992, 39.470387
2143, 1464097, -0.0011999999405816197, False, 65.51921, -4.82216e-08, -1.4901161e-08, 3.503414e-08, 39.5, 0.48999992, 39.47058
2143, 1464098, -0.0011999999405816197, False, 65.39921, -4.82216e-08, -1.4901161e-08, 3.503414e-08, 39.5, 0.48999992, 39.470776
2143, 1464099, -0.0011999999405816197, False, 65.279205, -0.00014533308, -4.7042966e-05, 0.00013085535, 39.5, 0.48999107, 39.471012
2143, 1464100, -0.0011999999405816197, False, 65.1592, 0.0, 0.0, 0.0, 39.5, 0.4898889, 39.471767
2143, 1464101, -0.0011999999405816197, False, 65.0392, 0.0, 0.0, 0.0, 39.5, 0.48993412, 39.471924
2143, 1464102, -0.0011999999405816197, False, 64.9192, -5.1619516e-08, -1.4901161e-08, 2.9801669e-08, 39.5, 0.48996094, 39.472084
2143, 1464103, -0.0011999999405816197, False, 64.799194, 0.0, 0.0, 0.0, 39.5, 0.48997682, 39.47221
2143, 1464104, -0.0011999999405816197, False, 64.67919, 0.0, 0.0, 0.0, 39.5, 0.48998627, 39.472332
2143, 1464105, -0.0011999999405816197, False, 64.55919, -0.16571903, 0.0, -2.4744325, 39.414444, 0.48999992, 39.42004
2143, 1464106, -0.0011999999405816197, False, 64.439186, -0.08737394, 0.0, 0.66820574, 39.39547, 0.49, 39.416737
2143, 1464107, -0.0011999999405816197, False, 64.31918, -0.06770301, 0.0, 3.087344, 39.495033, 0.49, 39.512268
2143, 1464108, -0.0011999999405816197, False, 64.19918, 0.004663693, -1.4901161e-08, 0.006419297, 39.49996, 0.49193335, 39.501892
2143, 1464109, -0.0011999999405816197, False, 64.07918, 0.0, 0.0, 0.0, 39.5, 0.4918277, 39.50112
2143, 1464110, -0.0011999999405816197, False, 63.959175, 0.0, 0.0, 0.0, 39.5, 0.4917014, 39.500664
2143, 1464111, -0.0011999999405816197, False, 63.839172, 0.0, 0.0, 0.0, 39.5, 0.4915523, 39.500393
2143, 1464112, -0.0011999999405816197, False, 63.71917, 0.0, 0.0, 0.0, 39.5, 0.49140805, 39.50023
2143, 1464113, -0.0011999999405816197, False, 63.599167, 0.0, 0.0, 0.0, 39.5, 0.4912772, 39.500134
2143, 1464114, -0.0011999999405816197, False, 63.479164, 0.0, 0.0, 0.0, 39.5, 0.4911585, 39.500076
2143, 1464115, -0.0011999999405816197, False, 63.35916, 0.0, 0.0, 0.0, 39.5, 0.49105078, 39.500046
2143, 1464116, -0.0011999999405816197, False, 63.23916, 0.0, 0.0, 0.0, 39.5, 0.49095306, 39.500027
2143, 1464117, -0.0011999999405816197, False, 63.119156, -2.4242624e-08, 0.0, -5.44519e-08, 39.5, 0.49086443, 39.500015
2143, 1464118, -0.0011999999405816197, False, 62.999153, 0.0, 0.0, 0.0, 39.5, 0.490784, 39.500008
2143, 1464119, -0.0011999999405816197, False, 62.87915, -2.5809776e-08, -1.4901161e-08, 1.4900802e-08, 39.5, 0.49071106, 39.500008
2143, 1464120, -0.0011999999405816197, False, 62.759148, 0.0, 0.0, 0.0, 39.5, 0.49064496, 39.500008
2143, 1464121, -0.0011999999405816197, False, 62.639145, 0.0, 0.0, 0.0, 39.5, 0.49058506, 39.500008
2143, 1464122, -0.0011999999405816197, False, 62.519142, 0.0, 0.0, 0.0, 39.5, 0.4905307, 39.500008
2143, 1464123, -0.0011999999405816197, False, 62.39914, 0.0, 0.0, 0.0, 39.5, 0.49048144, 39.500008
2143, 1464124, -0.0011999999405816197, False, 62.279137, 0.0, 0.0, 0.0, 39.5, 0.49043667, 39.500008
2143, 1464125, -0.0011999999405816197, False, 62.159134, -4.8221647e-08, -1.1920929e-07, 3.5034073e-08, 39.5, 0.49039605, 39.500008
2143, 1464126, -0.0011999999405816197, False, 62.03913, 0.0, -7.4654818e-06, 0.0, 39.5, 0.49035925, 39.500008
2143, 1464127, -0.0011999999405816197, False, 61.91913, 5.161956e-08, -0.00036244094, -2.9801598e-08, 39.5, 0.4903259, 39.500008
2143, 1464128, -0.0011999999405816197, False, 61.799126, 0.0, -0.00048848987, 0.0, 39.5, 0.49029556, 39.500008
2143, 1464129, -0.0011999999405816197, False, 61.679123, -2.7225955e-08, -0.00044308603, 1.2121301e-08, 39.5, 0.49026808, 39.500008
2143, 1464130, -0.0011999999405816197, False, 61.55912, -0.16583526, -0.00042916834, -2.4744375, 39.409306, 0.4900021, 39.45689
2143, 1464131, -0.0011999999405816197, False, 61.439117, -0.087370396, 0.0, 0.66838515, 39.3901, 0.49000007, 39.455593
2143, 1464132, -0.0011999999405816197, False, 61.319115, 0.29069886, -0.033838823, 0.50352156, 39.47287, 0.4886872, 39.500454
2143, 1464133, -0.0011999999405816197, False, 61.199112, 0.10029063, 1.4901161e-08, 0.22526535, 39.498768, 0.4872948, 39.50001
2143, 1464134, -0.0011999999405816197, False, 61.07911, 0.0008067932, 0.0, 0.0018121595, 39.49999, 0.48763645, 39.500008
2143, 1464135, -0.0011999999405816197, False, 60.959106, 7.17332e-12, 0.0, -4.141378e-12, 39.49999, 0.48997986, 39.5
2143, 1464136, -0.0011999999405816197, False, 60.839104, 0.0, 0.0, 0.0, 39.5, 0.48998168, 39.5
2143, 1464137, -0.0011999999405816197, False, 60.7191, 0.0, 0.0, 0.0, 39.5, 0.48998338, 39.5
2143, 1464138, -0.0011999999405816197, False, 60.5991, 0.0, 0.0, 0.0, 39.5, 0.4899849, 39.5
2143, 1464139, -0.0011999999405816197, False, 60.479095, 0.0, 0.0, 0.0, 39.5, 0.48998627, 39.5
2143, 1464140, -0.0011999999405816197, False, 60.359093, 0.0, 0.0, 0.0, 39.5, 0.4899876, 39.5
2143, 1464141, -0.0011999999405816197, False, 60.23909, 0.0, 0.0, 0.0, 39.5, 0.4899887, 39.5
2143, 1464142, -0.0011999999405816197, False, 60.119087, 0.0, 0.0, 0.0, 39.5, 0.48998973, 39.5
2143, 1464143, -0.0011999999405816197, False, 59.999084, 0.0, 0.0, 0.0, 39.5, 0.48999077, 39.5
2143, 1464144, -0.0011999999405816197, False, 59.87908, 0.0, 0.0, 0.0, 39.5, 0.48999164, 39.5
2143, 1464145, -0.0011999999405816197, False, 59.75908, 0.0, 0.0, 0.0, 39.5, 0.4899924, 39.5
2143, 1464146, -0.0011999999405816197, False, 59.639076, 0.0, 0.0, 0.0, 39.5, 0.4899931, 39.5
2143, 1464147, -0.0011999999405816197, False, 59.519073, 0.0, 0.0, 0.0, 39.5, 0.48999378, 39.5
2143, 1464148, -0.0011999999405816197, False, 59.39907, -7.8828645e-12, 0.0, 4.55101e-12, 39.5, 0.48999873, 39.5
2143, 1464149, -0.0011999999405816197, False, 59.279068, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464150, -0.0011999999405816197, False, 59.159065, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464151, -0.0011999999405816197, False, 59.039062, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464152, -0.0011999999405816197, False, 58.91906, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464153, -0.0011999999405816197, False, 58.799057, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464154, -0.0011999999405816197, False, 58.679054, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464155, -0.0011999999405816197, False, 58.55905, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464156, -0.0011999999405816197, False, 58.43905, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464157, -0.0011999999405816197, False, 58.319046, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464158, -0.0011999999405816197, False, 58.199043, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464159, -0.0011999999405816197, False, 58.07904, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464160, -0.0011999999405816197, False, 57.959038, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464161, -0.0011999999405816197, False, 57.839035, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464162, -0.0011999999405816197, False, 57.719032, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464163, -0.0011999999405816197, False, 57.59903, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464164, -0.0011999999405816197, False, 57.479027, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464165, -0.0011999999405816197, False, 57.359024, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464166, -0.0011999999405816197, False, 57.23902, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464167, -0.0011999999405816197, False, 57.11902, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464168, -0.0011999999405816197, False, 56.999016, 0.0, 0.0, 0.0, 39.5, 0.48999873, 39.5
2143, 1464169, -0.0011999999405816197, False, 56.879013, -2.4242478e-08, 0.0, -5.4451963e-08, 39.5, 0.48999873, 39.5
2143, 1464170, -0.0011999999405816197, False, 56.75901, -7.882878e-12, 0.0, 4.5510037e-12, 39.5, 0.48999926, 39.5
2143, 1464171, -0.0011999999405816197, False, 56.639008, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464172, -0.0011999999405816197, False, 56.519005, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464173, -0.0011999999405816197, False, 56.399002, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464174, -0.0011999999405816197, False, 56.279, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464175, -0.0011999999405816197, False, 56.158997, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464176, -0.0011999999405816197, False, 56.038994, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464177, -0.0011999999405816197, False, 55.91899, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464178, -0.0011999999405816197, False, 55.79899, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464179, -0.0011999999405816197, False, 55.678986, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464180, -0.0011999999405816197, False, 55.558983, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464181, -0.0011999999405816197, False, 55.43898, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464182, -0.0011999999405816197, False, 55.318977, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464183, -0.0011999999405816197, False, 55.198975, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464184, -0.0011999999405816197, False, 55.07897, 0.0, 0.0, 0.0, 39.5, 0.48999932, 39.5
2143, 1464185, -0.0011999999405816197, False, 54.95897, -7.882874e-12, 0.0, 4.550994e-12, 39.5, 0.4899996, 39.5
2143, 1464186, -0.0011999999405816197, False, 54.838966, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464187, -0.0011999999405816197, False, 54.718964, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464188, -0.0011999999405816197, False, 54.59896, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464189, -0.0011999999405816197, False, 54.47896, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464190, -0.0011999999405816197, False, 54.358955, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464191, -0.0011999999405816197, False, 54.238953, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464192, -0.0011999999405816197, False, 54.11895, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464193, -0.0011999999405816197, False, 53.998947, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464194, -0.0011999999405816197, False, 53.878944, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464195, -0.0011999999405816197, False, 53.75894, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464196, -0.0011999999405816197, False, 53.63894, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464197, -0.0011999999405816197, False, 53.518936, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464198, -0.0011999999405816197, False, 53.398933, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464199, -0.0011999999405816197, False, 53.27893, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464200, -0.0011999999405816197, False, 53.158928, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464201, -0.0011999999405816197, False, 53.038925, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464202, -0.0011999999405816197, False, 52.918922, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464203, -0.0011999999405816197, False, 52.79892, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464204, -0.0011999999405816197, False, 52.678917, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464205, -0.0011999999405816197, False, 52.558914, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464206, -0.0011999999405816197, False, 52.43891, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464207, -0.0011999999405816197, False, 52.31891, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464208, -0.0011999999405816197, False, 52.198906, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464209, -0.0011999999405816197, False, 52.078903, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464210, -0.0011999999405816197, False, 51.9589, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464211, -0.0011999999405816197, False, 51.838898, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464212, -0.0011999999405816197, False, 51.718895, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464213, -0.0011999999405816197, False, 51.598892, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464214, -0.0011999999405816197, False, 51.47889, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464215, -0.0011999999405816197, False, 51.358887, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464216, -0.0011999999405816197, False, 51.238884, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464217, -0.0011999999405816197, False, 51.11888, 0.0, 0.0, 0.0, 39.5, 0.48999965, 39.5
2143, 1464218, -0.0011999999405816197, False, 50.99888, -7.8828844e-12, 0.0, 4.5509755e-12, 39.5, 0.48999977, 39.5
2143, 1464219, -0.0011999999405816197, False, 50.878876, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464220, -0.0011999999405816197, False, 50.758873, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464221, -0.0011999999405816197, False, 50.63887, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464222, -0.0011999999405816197, False, 50.518867, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464223, -0.0011999999405816197, False, 50.398865, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464224, -0.0011999999405816197, False, 50.278862, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464225, -0.0011999999405816197, False, 50.15886, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464226, -0.0011999999405816197, False, 50.038857, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464227, -0.0011999999405816197, False, 49.918854, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464228, -0.0011999999405816197, False, 49.79885, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464229, -0.0011999999405816197, False, 49.67885, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464230, -0.0011999999405816197, False, 49.558846, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464231, -0.0011999999405816197, False, 49.438843, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464232, -0.0011999999405816197, False, 49.31884, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464233, -0.0011999999405816197, False, 49.198837, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464234, -0.0011999999405816197, False, 49.078835, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464235, -0.0011999999405816197, False, 48.95883, 0.0, 0.0, 0.0, 39.5, 0.48999977, 39.5
2143, 1464236, -0.0011999999405816197, False, 48.83883, -0.16571921, 0.0, -2.474432, 39.409435, 0.49, 39.456936
2143, 1464237, -0.0011999999405816197, False, 48.718826, -0.078064084, 0.0, 0.6604168, 39.391434, 0.49, 39.453938
2143, 1464238, -0.0011999999405816197, False, 48.598824, 0.18695259, -0.003857866, 0.78691834, 39.486214, 0.4883141, 39.49884
2143, 1464239, -0.0011999999405816197, False, 48.47882, 0.0054219933, 0.0020973235, 0.022417419, 39.49989, 0.4882909, 39.499313
2143, 1464240, -0.0011999999405816197, False, 48.358818, -0.0034620503, 0.0021732599, 0.0017083432, 39.5, 0.4884498, 39.49959
2143, 1464241, -0.0011999999405816197, False, 48.238815, -0.0019929872, -1.4901161e-08, 0.0011505964, 39.5, 0.48859394, 39.499756
2143, 1464242, -0.0011999999405816197, False, 48.118813, -0.0011736228, 0.0, 0.0006776277, 39.5, 0.48872468, 39.499855
2143, 1464243, -0.0011999999405816197, False, 47.99881, -0.0007361919, 0.0, 0.00032775503, 39.5, 0.48884323, 39.499912
2143, 1464244, -0.0011999999405816197, False, 47.878807, -0.00040720252, -1.4901161e-08, 0.00023508705, 39.5, 0.48895073, 39.499947
2143, 1464245, -0.0011999999405816197, False, 47.758804, -0.00023223666, 1.4901161e-08, 0.00016872244, 39.5, 0.48904824, 39.49997
2143, 1464246, -0.0011999999405816197, False, 47.6388, -0.00014288352, -1.4901161e-08, 8.24898e-05, 39.5, 0.48913676, 39.49998
2143, 1464247, -0.0011999999405816197, False, 47.5188, -6.359556e-05, 0.0, 3.671511e-05, 39.5, 0.48921695, 39.49999
2143, 1464248, -0.0011999999405816197, False, 47.398796, -6.359556e-05, -1.4901161e-08, 3.671511e-05, 39.5, 0.4892897, 39.49999
2143, 1464249, -0.0011999999405816197, False, 47.278793, -6.711219e-05, -1.4901161e-08, 2.987853e-05, 39.5, 0.4893557, 39.49999
2143, 1464250, -0.0011999999405816197, False, 47.15879, -6.3595566e-05, 0.0, 3.6715097e-05, 39.5, 0.4894156, 39.49999
2143, 1464251, -0.0011999999405816197, False, 47.038788, -6.356976e-05, 0.0, 3.6700196e-05, 39.5, 0.4894699, 39.49999
